"gender","gender_other","residence","residence_other","nationality","nationality_other","task_comp_check1","task_comp_check2","task_comp_check3","comp_check_pr1","comp_check_pr1_do","comp_check_pr2","comp_check_pr2_do","comp_check_comp1","comp_check_comp1_do","comp_check_comp2","comp_check_comp2_do","comp_check_comp3","comp_check_comp3_do","comp_check_comp4","comp_check_comp4_do","comp_choice","pract_choice","conf_rank","better_gender_guess","perc_task_gender_pract","perc_gender_comp","risk","calc1","calc2","calc3","calc4","calc5","perc_gen_gender_pract","age","race_ethnicity","race_ethnicity_other","income","education","unclear","condition","task_score","comp_choice_do","pract_count1","pract_count2","pract_count3","pract_count4","pract_count5","pract_count6","pract_count7","pract_count8","pract_count9","pract_count10","pract_count11","pract_count12","task_comp_check_acc","pay_comp_check_acc","n_comp_wrong","total_review_count","id"
"Man",NA,"United States",NA,"American",NA,"48",NA,NA,"$12","$0|$.25|$12|$1.20",NA,NA,"$24","$.25|$2|$24|$0",NA,NA,"$0","$2|$0|$.25|$24",NA,NA,"piecerate","Yes",40,"Women","Women","Men",4,"Slower","No","Yes","Slower","Men","Women",40,"White/Caucasian",NA,"$60,000 to $70,000","Some College",NA,"pract",47,"pr_first",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,201
"Woman",NA,"United States",NA,"American",NA,"48",NA,NA,"$12","$12|$1.20|$.25|$0",NA,NA,"$24","$0|$2|$24|$.25",NA,NA,"$0","$0|$.25|$2|$24",NA,NA,"piecerate","No",30,"Men","Women","Men",8,"Slower","No","No","Slower","Men","Women",45,"White/Caucasian",NA,"$80,000 to $90,000","High School Diploma",NA,"pract",24,"pr_first",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,202
"Woman",NA,"United States",NA,"American",NA,"48",NA,NA,"$12","$12|$0|$.25|$1.20",NA,NA,"$24","$24|$0|$.25|$2",NA,NA,"$0","$2|$.25|$0|$24",NA,NA,"piecerate","Yes",20,"Men","Women","Men",2,"Slower","No","Yes","Faster","Women","Women",61,"White/Caucasian",NA,"Less than $10,000","Some College","none","control",48,"pr_first",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,203
"Woman",NA,"United States",NA,"American",NA,"48",NA,NA,"$12","$1.20|$.25|$0|$12",NA,NA,"$24","$0|$.25|$2|$24",NA,NA,"$0","$2|$24|$0|$.25",NA,NA,"tournament","Yes",40,"Women","Women","Men",3,"Slower","No","No","Slower","Women","Women",45,"White/Caucasian",NA,"$50,000 to $60,000","Bachelor's Degree","no","pract",34,"pr_first",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,204
"Man",NA,"United States",NA,"American",NA,"48",NA,NA,"$12","$0|$12|$.25|$1.20",NA,NA,"$24","$0|$.25|$24|$2",NA,NA,"$0","$.25|$0|$2|$24",NA,NA,"piecerate","No",50,"Men","Women","Men",1,"Slower","Yes","Yes","Faster","Women","Women",36,"White/Caucasian",NA,"Less than $10,000","Bachelor's Degree","No.","control",51,"pr_first",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,205
"Man",NA,"United States",NA,"American",NA,"48",NA,NA,"$1.20","$0|$1.20|$.25|$12","$14","$14|$.25|$1.40|$0","$24","$.25|$2|$24|$0",NA,NA,"$24","$.25|$24|$2|$0","$0","$0|$2|$28|$.25","piecerate","No",40,"Men","Women","Men",2,"Slower","No","No","Slower","Men","Women",22,"East Asian",NA,"$50,000 to $60,000","High School Diploma","no","control",42,"pr_first",0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,206
"Woman",NA,"United States",NA,"American",NA,"48",NA,NA,"$1.20","$0|$1.20|$.25|$12","$14","$1.40|$0|$14|$.25","$24","$2|$24|$0|$.25",NA,NA,"$0","$24|$.25|$0|$2",NA,NA,"tournament","Yes",80,"Women","Women","Men",7,"Slower","No","Yes","Slower","Men","Women",21,"White/Caucasian",NA,"$10,000 to $20,000","Some College",NA,"control",64,"tournament_first",0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,207
"Woman",NA,"United States",NA,"American",NA,"48",NA,NA,"$12","$0|$.25|$1.20|$12",NA,NA,"$24","$24|$.25|$0|$2",NA,NA,"$2","$2|$0|$.25|$24","$0","$28|$0|$2|$.25","tournament","Yes",80,"Women","Men","Women",8,"Slower","No","No","Slower","Women","Women",23,"Native American",NA,"$40,000 to $50,000","Bachelor's Degree","nothing","pract",41,"tournament_first",2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,208
"Man",NA,"United States",NA,"American",NA,"48",NA,NA,"$12","$0|$1.20|$.25|$12",NA,NA,"$24","$24|$0|$.25|$2",NA,NA,"$0","$.25|$24|$0|$2",NA,NA,"piecerate","No",40,"Women","Women","Men",3,"Slower","No","Yes","Slower","Men","Women",32,"Black/African-American",NA,"Less than $10,000","Graduate Degree",NA,"pract",49,"pr_first",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,209
"Woman",NA,"United States",NA,"American",NA,"48",NA,NA,"$12","$1.20|$0|$.25|$12",NA,NA,"$24","$0|$24|$2|$.25",NA,NA,"$0","$2|$0|$.25|$24",NA,NA,"piecerate","Yes",60,"Men","Women","Men",3,"Slower","No","No","Slower","Women","Women",45,"White/Caucasian",NA,"Less than $10,000","Some College","no","pract",39,"pr_first",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,210
"Man",NA,"United States",NA,"American",NA,"48",NA,NA,"$12","$.25|$12|$0|$1.20",NA,NA,"$24","$24|$0|$2|$.25",NA,NA,"$0","$2|$0|$24|$.25",NA,NA,"piecerate","No",30,"Men","Women","Men",0,"Slower","No","Yes","Slower","Women","Women",28,"East Asian",NA,"$20,000 to $30,000","Bachelor's Degree",NA,"pract",68,"tournament_first",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,211
"Man",NA,"United States",NA,"American",NA,"48",NA,NA,"$12","$.25|$1.20|$12|$0",NA,NA,"$24","$0|$2|$24|$.25",NA,NA,"$0","$2|$.25|$24|$0",NA,NA,"piecerate","No",50,"Men","Men","Men",4,"Slower","No","Yes","Faster","Men","Women",33,"White/Caucasian",NA,"$50,000 to $60,000","Bachelor's Degree",NA,"control",39,"tournament_first",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,212
"Woman",NA,"United States",NA,"American",NA,"48",NA,NA,"$1.20","$0|$12|$.25|$1.20","$14","$.25|$14|$1.40|$0","$24","$24|$0|$.25|$2",NA,NA,"$0","$0|$.25|$24|$2",NA,NA,"tournament","No",50,"Women","Women","Men",4,"Slower","No","Yes","Slower","Men","Women",33,"White/Caucasian",NA,"$50,000 to $60,000","Graduate Degree",NA,"pract",58,"pr_first",0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,213
"Woman",NA,"United States",NA,"American",NA,"48",NA,NA,"$1.20","$.25|$1.20|$0|$12","$14","$14|$0|$.25|$1.40","$2","$0|$.25|$2|$24","$28","$2|$28|$.25|$0","$24","$0|$.25|$24|$2","$0","$.25|$28|$2|$0","piecerate","No",60,"Women","Women","Men",4,"Slower","No","Yes","Slower","Men","Men",37,"White/Caucasian",NA,"$100,000 to $200,00","Bachelor's Degree",NA,"control",54,"pr_first",0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,214
"Man",NA,"United States",NA,"American",NA,"48",NA,NA,"$1.20","$12|$1.20|$.25|$0","$14","$.25|$0|$14|$1.40","$24","$0|$.25|$24|$2",NA,NA,"$0","$0|$24|$.25|$2",NA,NA,"piecerate","No",60,"Men","Men","Men",3,"Slower","No","No","Slower","Men","Men",33,"East Asian",NA,"Over $200,000","Bachelor's Degree",NA,"pract",73,"tournament_first",0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,215
"Man",NA,"United States",NA,"American",NA,"48",NA,NA,"$12","$12|$.25|$1.20|$0",NA,NA,"$24","$24|$0|$2|$.25",NA,NA,"$0","$2|$0|$.25|$24",NA,NA,"piecerate","Yes",70,"Women","Women","Men",7,"Slower","No","No","Slower","Men","Women",55,"White/Caucasian",NA,"$20,000 to $30,000","Some College","no","control",69,"pr_first",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,216
"Woman",NA,"United States",NA,"American",NA,"48",NA,NA,"$1.20","$1.20|$.25|$12|$0","$14","$1.40|$.25|$0|$14","$24","$.25|$0|$2|$24",NA,NA,"$24","$.25|$0|$2|$24","$0","$28|$0|$2|$.25","piecerate","No",40,"Women","Men","Men",5,"Slower","No","Yes","Slower","Women","Women",51,"Black/African-American",NA,"$10,000 to $20,000","Some College",NA,"control",48,"pr_first",0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,217
"Woman",NA,"United States",NA,"American",NA,"48",NA,NA,"$12","$12|$0|$.25|$1.20",NA,NA,"$24","$24|$2|$0|$.25",NA,NA,"$0","$2|$.25|$24|$0",NA,NA,"piecerate","Yes",0,"Men","Women","Men",5,"Faster","Yes","Yes","Faster","Women","Women",29,"Hispanic/Latino",NA,"$40,000 to $50,000","Some College","no","control",38,"tournament_first",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,218
"Man",NA,"United States",NA,"American",NA,"48",NA,NA,"$12","$.25|$12|$1.20|$0",NA,NA,"$24","$0|$24|$.25|$2",NA,NA,"$0","$.25|$0|$2|$24",NA,NA,"piecerate","Yes",70,"Men","Men","Men",3,"Slower","No","Yes","Slower","Men","Women",24,"Black/African-American,East Asian,Pacific Islander",NA,"Less than $10,000","Some College","When I saw there was a practice option, I thought there would be a mixed version that would allow you to practice everything from the multiplication tables at once. (Example: 1x2, 5x6, 10x11, etc) I didn't realize it was based only on one multiplication table at a time otherwise I would have practiced a bit more.","pract",92,"tournament_first",0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,4,219
"Woman",NA,"United States",NA,"American",NA,"48",NA,NA,"$12","$0|$12|$1.20|$.25",NA,NA,"$24","$24|$0|$.25|$2",NA,NA,"$0","$2|$0|$24|$.25",NA,NA,"piecerate","No",100,"Women","Men","Women",3,"Slower","No","Yes","Slower","Men","Women",31,"Black/African-American",NA,"$10,000 to $20,000","Some College",NA,"control",60,"tournament_first",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,220
"Woman",NA,"United States",NA,"American",NA,"48",NA,NA,"$12","$1.20|$12|$0|$.25",NA,NA,"$24","$0|$.25|$24|$2",NA,NA,"$0","$24|$0|$.25|$2",NA,NA,"piecerate","No",80,"Men","Women","Men",5,"Slower","No","Yes","Slower","Men","Women",32,"White/Caucasian",NA,"$20,000 to $30,000","High School Diploma",NA,"pract",53,"tournament_first",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,221
"Man",NA,"United States",NA,"American",NA,"48",NA,NA,"$12","$1.20|$0|$12|$.25",NA,NA,"$24","$.25|$24|$0|$2",NA,NA,"$0","$0|$24|$.25|$2",NA,NA,"tournament","No",80,"Men","Women","Men",2,"Slower","No","Yes","Faster","Women","Women",63,"White/Caucasian",NA,"$30,000 to $40,000","Graduate Degree","no","pract",45,"tournament_first",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,222
"Woman",NA,"United States",NA,"American",NA,"48",NA,NA,"$12","$.25|$1.20|$0|$12",NA,NA,"$24","$24|$2|$.25|$0",NA,NA,"$0","$24|$0|$2|$.25",NA,NA,"piecerate","No",80,"Women","Men","Men",10,"Slower","No","Yes","Slower","Men","Women",31,"White/Caucasian",NA,"$50,000 to $60,000","Bachelor's Degree","NO","pract",58,"pr_first",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,223
"Woman",NA,"United States",NA,"American",NA,"48",NA,NA,"$1.20","$.25|$1.20|$12|$0","$14","$.25|$1.40|$14|$0","$24","$0|$24|$.25|$2",NA,NA,"$0","$2|$.25|$24|$0",NA,NA,"tournament","Yes",60,"Men","Women","Men",7,"Slower","No","No","Slower","Women","Women",28,"White/Caucasian",NA,"$10,000 to $20,000","Some College",NA,"pract",70,"tournament_first",0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,224
"Man",NA,"United States",NA,"American",NA,"48",NA,NA,"$1.20","$0|$12|$1.20|$.25","$14","$14|$.25|$0|$1.40","$2","$.25|$24|$0|$2","$28","$.25|$28|$2|$0","$24","$0|$24|$.25|$2","$0","$.25|$2|$28|$0","piecerate","Yes",50,"Men","Men","Men",10,"Faster","No","No","Slower","Men","Men",29,"White/Caucasian",NA,"$60,000 to $70,000","Bachelor's Degree",NA,"control",45,"pr_first",3,1,1,1,0,0,0,0,0,1,0,0,0,3,3,7,225
"Woman",NA,"United States",NA,"American",NA,"48",NA,NA,"$12","$1.20|$.25|$12|$0",NA,NA,"$0","$24|$0|$.25|$2","$28","$.25|$0|$28|$2","$0","$24|$0|$.25|$2",NA,NA,"piecerate","Yes",30,"Men","Men","Men",2,"Slower","No","Yes","Faster","Women","Men",39,"White/Caucasian",NA,"$60,000 to $70,000","Some College",NA,"pract",33,"tournament_first",0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,226
"Woman",NA,"United States",NA,"American",NA,"48",NA,NA,"$12","$.25|$1.20|$0|$12",NA,NA,"$24","$0|$24|$.25|$2",NA,NA,"$0","$24|$2|$.25|$0",NA,NA,"piecerate","Yes",40,"Women","Women","Men",1,"Slower","Yes","Yes","Slower","Women","Women",43,"White/Caucasian",NA,"$10,000 to $20,000","Bachelor's Degree",NA,"control",47,"pr_first",0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2,227
"Man",NA,"United States",NA,"American",NA,"48",NA,NA,"$12","$0|$1.20|$12|$.25",NA,NA,"$24","$.25|$0|$2|$24",NA,NA,"$0","$.25|$0|$2|$24",NA,NA,"tournament","No",60,"Men","Women","Men",6,"Slower","No","No","Slower","Women","Women",28,"White/Caucasian",NA,"$40,000 to $50,000","Bachelor's Degree",NA,"control",27,"tournament_first",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,228
"Man",NA,"United States",NA,"American",NA,"48",NA,NA,"$12","$1.20|$0|$.25|$12",NA,NA,"$24","$.25|$2|$0|$24",NA,NA,"$24","$2|$0|$24|$.25","$0","$0|$28|$.25|$2","piecerate","Yes",50,"Women","Women","Men",7,"Slower","No","No","Slower","Men","Men",45,"White/Caucasian",NA,"$100,000 to $200,00","Bachelor's Degree","none","control",44,"tournament_first",1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,2,229
"Woman",NA,"United States",NA,"American",NA,"48",NA,NA,"$1.20","$0|$12|$.25|$1.20","$14","$.25|$1.40|$14|$0","$24","$0|$24|$2|$.25",NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"pract",NA,"",0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,230
"Woman",NA,"United States",NA,"American",NA,"48",NA,NA,"$12","$1.20|$0|$12|$.25",NA,NA,"$24","$24|$.25|$0|$2",NA,NA,"$0","$.25|$2|$24|$0",NA,NA,"piecerate","No",70,"Women","Men","Men",6,"Slower","No","No","Slower","Men","Women",29,"White/Caucasian",NA,"$20,000 to $30,000","Some College","everything was clear and easy to understand","control",34,"tournament_first",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,231
"Man",NA,"United States",NA,"American",NA,"48",NA,NA,"$12","$12|$.25|$0|$1.20",NA,NA,"$24","$24|$0|$.25|$2",NA,NA,"$0","$0|$.25|$24|$2",NA,NA,"piecerate","No",50,"Women","Women","Men",5,"Slower","No","No","Slower","Men","Women",50,"White/Caucasian",NA,"Less than $10,000","High School Diploma",NA,"control",72,"tournament_first",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,232
"Woman",NA,"United States",NA,"American",NA,"48",NA,NA,"$1.20","$0|$12|$.25|$1.20","$14","$.25|$1.40|$0|$14","$24","$24|$2|$.25|$0",NA,NA,"$24","$0|$.25|$24|$2","$0","$.25|$2|$0|$28","piecerate","Yes",0,"Women","Women","Men",5,"Slower","No","Yes","Slower","Men","Women",27,"White/Caucasian",NA,"$10,000 to $20,000","Less than a high school degree","no","control",22,"pr_first",1,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,233
"Man",NA,"United States",NA,"American",NA,"48",NA,NA,"$12","$0|$12|$1.20|$.25",NA,NA,"$24","$.25|$0|$2|$24",NA,NA,"$0","$0|$2|$24|$.25",NA,NA,"piecerate","No",70,"Women","Women","Men",6,"Slower","No","Yes","Slower","Men","Women",56,"White/Caucasian",NA,"$30,000 to $40,000","High School Diploma","no","control",39,"pr_first",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,234
"Woman",NA,"United States",NA,"American",NA,"48",NA,NA,"$12","$0|$12|$.25|$1.20",NA,NA,"$24","$0|$.25|$24|$2",NA,NA,"$0","$2|$24|$.25|$0",NA,NA,"piecerate","No",50,"Men","Women","Men",2,"Slower","No","No","Faster","Men","Women",23,"White/Caucasian,East Asian",NA,"$20,000 to $30,000","Bachelor's Degree",NA,"pract",75,"pr_first",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,235
"Man",NA,"United States",NA,"American",NA,"48",NA,NA,"$1.20","$0|$12|$1.20|$.25","$14","$14|$.25|$0|$1.40","$2","$24|$0|$.25|$2","$28","$28|$2|$0|$.25","$24","$24|$0|$.25|$2","$0","$2|$28|$.25|$0","piecerate","No",100,"Men","Men","Men",8,"Slower","No","No","Slower","Women","Women",33,"Black/African-American",NA,"$60,000 to $70,000","Bachelor's Degree",NA,"control",63,"tournament_first",0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,236
"Man",NA,"United States",NA,"American",NA,"48",NA,NA,"$12","$12|$0|$1.20|$.25",NA,NA,"$24","$24|$.25|$0|$2",NA,NA,"$0","$24|$.25|$0|$2",NA,NA,"piecerate","No",60,"Men","Women","Men",6,"Slower","No","No","Slower","Men","Women",55,"White/Caucasian",NA,"Less than $10,000","Bachelor's Degree",NA,"pract",39,"pr_first",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,237
"Woman",NA,"United States",NA,"American",NA,"48",NA,NA,"$12","$0|$.25|$12|$1.20",NA,NA,"$24","$0|$24|$2|$.25",NA,NA,"$0","$24|$2|$0|$.25",NA,NA,"piecerate","Yes",60,"Men","Women","Men",2,"Slower","No","Yes","Slower","Women","Women",21,"White/Caucasian",NA,"Less than $10,000","Some College",NA,"control",73,"tournament_first",0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,2,238
"Woman",NA,"United States",NA,"American",NA,"48",NA,NA,"$12","$0|$.25|$1.20|$12",NA,NA,"$0","$.25|$2|$0|$24","$28","$28|$0|$2|$.25","$0","$0|$.25|$2|$24",NA,NA,"piecerate","No",20,"Men","Men","Men",6,"Slower","No","No","Slower","Women","Women",40,"White/Caucasian",NA,"$100,000 to $200,00","Graduate Degree",NA,"pract",58,"tournament_first",0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,239
"Man",NA,"United States",NA,"American",NA,"48",NA,NA,"$12","$.25|$1.20|$0|$12",NA,NA,"$24","$24|$2|$.25|$0",NA,NA,"$0","$2|$.25|$0|$24",NA,NA,"piecerate","No",50,"Men","Women","Men",7,"Slower","No","No","Slower","Men","Women",25,"White/Caucasian",NA,"$50,000 to $60,000","Graduate Degree",NA,"pract",59,"pr_first",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,240
"Woman",NA,"United States",NA,"American",NA,"48",NA,NA,"$1.20","$12|$.25|$1.20|$0","$14","$.25|$1.40|$14|$0","$24","$24|$.25|$2|$0",NA,NA,"$0","$2|$24|$0|$.25",NA,NA,"piecerate","No",80,"Women","Women","Men",1,"Slower","No","No","Slower","Men","Women",58,"White/Caucasian",NA,"$50,000 to $60,000","Bachelor's Degree",NA,"pract",66,"pr_first",0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,241
"Man",NA,"United States",NA,"American",NA,"48",NA,NA,"$12","$0|$.25|$1.20|$12",NA,NA,"$24","$2|$.25|$24|$0",NA,NA,"$0","$24|$2|$0|$.25",NA,NA,"piecerate","No",50,"Men","Men","Men",4,"Slower","No","No","Slower","Women","Men",24,"White/Caucasian",NA,"$50,000 to $60,000","Some College",NA,"pract",39,"tournament_first",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,242
"Woman",NA,"United States",NA,"American",NA,"48",NA,NA,"$1.20","$12|$0|$.25|$1.20","$14","$1.40|$14|$0|$.25","$2","$0|$24|$2|$.25","$28","$0|$28|$.25|$2","$24","$2|$24|$0|$.25","$0","$.25|$28|$2|$0","piecerate","No",80,"Women","Women","Men",1,"Slower","No","Yes","Slower","Women","Women",23,"White/Caucasian",NA,"$40,000 to $50,000","Bachelor's Degree",NA,"control",65,"pr_first",0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,243
"Man",NA,"United States",NA,"American",NA,"48",NA,NA,"$12","$1.20|$.25|$0|$12",NA,NA,"$24","$24|$2|$0|$.25",NA,NA,"$0","$24|$2|$.25|$0",NA,NA,"piecerate","No",60,"Women","Women","Men",3,"Slower","No","No","Slower",NA,"Women",29,"White/Caucasian",NA,"$70,000 to $80,000","Some College",NA,"control",71,"pr_first",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,244
"Man",NA,"United States",NA,"American",NA,"48",NA,NA,"$1.20","$12|$0|$1.20|$.25","$14","$1.40|$0|$.25|$14","$24","$24|$.25|$2|$0",NA,NA,"$0","$24|$0|$2|$.25",NA,NA,"piecerate","Yes",80,"Men","Women","Men",6,"Slower","No","No","Slower","Men","Women",29,"White/Caucasian",NA,"$100,000 to $200,00","Bachelor's Degree","No","pract",96,"tournament_first",0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,245
"Woman",NA,"United States",NA,"American",NA,"48",NA,NA,"$12","$.25|$12|$0|$1.20",NA,NA,"$24","$.25|$2|$24|$0",NA,NA,"$0","$0|$2|$24|$.25",NA,NA,"piecerate","Yes",50,"Men","Women","Men",4,"Slower","No","No","Slower","Women","Women",28,"White/Caucasian",NA,"$50,000 to $60,000","Bachelor's Degree","No.","control",70,"pr_first",1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,246
"Woman",NA,"United States",NA,"American",NA,"48",NA,NA,"$12","$12|$1.20|$.25|$0",NA,NA,"$24","$24|$.25|$2|$0",NA,NA,"$0","$.25|$24|$2|$0",NA,NA,"piecerate","No",40,"Women","Women","Men",4,"Slower","No","Yes","Slower","Men","Women",37,"White/Caucasian",NA,"$20,000 to $30,000","Some College","no","control",53,"pr_first",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,247
"Woman",NA,"United States",NA,"American",NA,"48",NA,NA,"$12","$12|$.25|$0|$1.20",NA,NA,"$24","$.25|$24|$2|$0",NA,NA,"$0","$24|$.25|$2|$0",NA,NA,"piecerate","Yes",30,"Women","Women","Women",6,"Slower","No","No","Slower","Men","Women",22,"Black/African-American",NA,"$20,000 to $30,000","Some College",NA,"control",58,"tournament_first",0,1,1,1,1,1,1,1,1,0,0,1,0,0,0,9,248
"Woman",NA,"United States",NA,"American",NA,"48",NA,NA,"$1.20","$.25|$12|$0|$1.20","$14","$.25|$0|$1.40|$14","$24","$24|$.25|$0|$2",NA,NA,"$24","$0|$2|$.25|$24","$0","$0|$.25|$2|$28","tournament","Yes",0,"Women","Women","Women",0,"Faster","No","Yes","Faster","Men","Women",60,"White/Caucasian",NA,"Less than $10,000","High School Diploma","no","control",34,"tournament_first",2,1,1,1,1,1,1,1,1,1,1,1,0,2,2,13,249
"Woman",NA,"United States",NA,"American",NA,"48",NA,NA,"$1.20","$.25|$0|$12|$1.20","$14","$.25|$1.40|$0|$14","$24","$.25|$0|$2|$24",NA,NA,"$0","$24|$.25|$2|$0",NA,NA,"piecerate","Yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"control",NA,"tournament_first",0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,250
"Woman",NA,"United States",NA,"American",NA,"48",NA,NA,"$1.20","$12|$0|$1.20|$.25","$14","$.25|$1.40|$0|$14","$24","$.25|$2|$0|$24",NA,NA,"$0","$24|$0|$.25|$2",NA,NA,"piecerate","No",50,"Men","Women","Men",4,"Slower","No","Yes","Slower","Women","Women",25,"White/Caucasian",NA,"$20,000 to $30,000","Bachelor's Degree","bonus structure was a little confusing","pract",70,"pr_first",0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,251
"Man",NA,"United States",NA,"American",NA,"48",NA,NA,"$1.20","$12|$1.20|$0|$.25","$14","$14|$.25|$0|$1.40","$24","$2|$24|$.25|$0",NA,NA,"$0","$0|$.25|$2|$24",NA,NA,"piecerate","Yes",80,"Men","Women","Men",3,"Slower","No","No","Slower","Men","Women",22,"White/Caucasian",NA,"$20,000 to $30,000","Bachelor's Degree",NA,"control",64,"tournament_first",0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,252
"Woman",NA,"United States",NA,"American",NA,"48",NA,NA,"$12","$.25|$1.20|$12|$0",NA,NA,"$24","$0|$.25|$24|$2",NA,NA,"$0","$.25|$24|$0|$2",NA,NA,"piecerate","No",20,"Women","Women","Men",9,"Slower","No","No","Slower","Men","Women",54,"Black/African-American",NA,"$60,000 to $70,000","Bachelor's Degree","no","pract",25,"pr_first",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,253
"Woman",NA,"United States",NA,"American",NA,"48",NA,NA,"$12","$1.20|$0|$.25|$12",NA,NA,"$24","$.25|$0|$24|$2",NA,NA,"$0","$24|$2|$0|$.25",NA,NA,"piecerate","Yes",30,"Women","Women","Men",6,"Slower","No","Yes","Slower","Women","Women",38,"White/Caucasian",NA,"$90,000 to $100,000","Bachelor's Degree","No","control",65,"tournament_first",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,254
"Woman",NA,"United States",NA,"American",NA,"48",NA,NA,"$1.20","$.25|$0|$12|$1.20","$14","$1.40|$.25|$14|$0","$24","$0|$.25|$24|$2",NA,NA,"$0","$24|$.25|$0|$2",NA,NA,"piecerate","Yes",50,"Women","Women","Women",6,"Slower","No","No","Slower","Women","Women",64,"White/Caucasian",NA,"$100,000 to $200,00","Bachelor's Degree",NA,"pract",44,"pr_first",0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,2,255
"Man",NA,"United States",NA,"American",NA,"48",NA,NA,"$12","$.25|$0|$1.20|$12",NA,NA,"$24","$2|$.25|$0|$24",NA,NA,"$0","$2|$0|$.25|$24",NA,NA,"piecerate","Yes",50,"Men","Women","Men",2,"Slower","No","Yes","Slower","Women","Women",37,"White/Caucasian",NA,"$20,000 to $30,000","High School Diploma","N/A","pract",40,"tournament_first",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,256
"Woman",NA,"United States",NA,"American",NA,"48",NA,NA,"$12","$1.20|$0|$.25|$12",NA,NA,"$24","$.25|$24|$2|$0",NA,NA,"$0","$24|$0|$2|$.25",NA,NA,"piecerate","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"pract",37,"pr_first",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,257
"Man",NA,"United States",NA,"American",NA,"48",NA,NA,"$12","$12|$0|$1.20|$.25",NA,NA,"$24","$0|$.25|$2|$24",NA,NA,"$0","$24|$.25|$0|$2",NA,NA,"piecerate","No",70,"Men","Men","Men",2,"Slower","No","Yes","Faster","Men","Men",21,"East Asian",NA,"$60,000 to $70,000","Bachelor's Degree",NA,"control",49,"pr_first",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,258
