"","Gender","Residence","Nationality","MTurkID","task_comp_check1","task_comp_check2","task_comp_check3","timing_ctrl1a_Page.Submit","timing_ctrl1b_Page.Submit","timing_ctrl2a_Page.Submit","timing_ctrl2b_Page.Submit","timing_ctrl3a_Page.Submit","timing_ctrl3b_Page.Submit","timing_ctrl4a_Page.Submit","timing_ctrl4b_Page.Submit","timing_ctrl5a_Page.Submit","timing_ctrl5b_Page.Submit","prep_timing1a_Page.Submit","prep_timing1b_Page.Submit","prep_timing2a_Page.Submit","prep_timing2b_Page.Submit","prep_timing3a_Page.Submit","prep_timing3b_Page.Submit","prep_timing4a_Page.Submit","prep_timing4b_Page.Submit","prep_timing5a_Page.Submit","prep_timing5b_Page.Submit","prep_timing6a_Page.Submit","prep_timing6b_Page.Submit","prep_timing7a_Page.Submit","prep_timing7b_Page.Submit","prep_timing8a_Page.Submit","prep_timing8b_Page.Submit","prep.timing9a_Page.Submit","prep.timing9b_Page.Submit","prep.timing10a_Page.Submit","prep.timing10b_Page.Submit","prep_timing11_Page.Submit","prep.tming11b_Page.Submit","prep.timing12a_Page.Submit","prep.timing12b_Page.Submit","Comp_check_PR1","comp_check_PR2","Comp_check_comp1","Comp_check_comp2","Comp_check_comp3","Comp_check_comp4","choice_tourn_first2","choice_PR_first2","extra_prep1","extra.prep2","extraprep3","extraprep4","extraprep5","conf_rank","gender_perform","task_gender_prep","gender_compete","risk","preparedness","gen_gender_prep","fatigue_1","fatigue_2","fab_1","fab_2","fab_3","fab_4","fab_5","fab_6","interest","Age","Race.ethnicity","Race.ethnicity_7_TEXT","ownincome","education","unclear","Condition","score_before_task","unlimited_prep_score","taskscore.x","task_comp_check_acc","pay_comp_check_acc","n_comp_wrong","extra_prep_count","comp_choice","total_time","time_qs","perf_fixed","extraprep_count_time","perf_extra","fab","fati","bonus_assn","bonus_qs","percent_rank","conf_accuracy","taskscore.y","PR_pay","taskscore","difference_score","W_L","tourn_payment","combined_pay","total_bonus"
"248","Male","United States","American","A3ZWMVK6GNTJ8","48","","",27.961,4.614,19.655,2.764,25.527,1.78,23.371,1.837,24.1285,1.644,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"$12 ","","$24 ","","$0 ","","Piece-rate (where you will earn $.10 for every problem solved correctly)","","Yes","No","","","",0.4,"Women","Women","Men",5,"No","Women",1,1,4,4,4,4,4,4,4,42,"White/Caucasian","","Less than $10,000","High School Diploma","No","Control",4,26,33,0,3,3,1,"Piece-rate",133.2815,120.6425,0.0331558115921006,120,0.216666666666667,4,1,4,0,0.229268292682927,"incorrect",33,3.3,NA,NA,NA,NA,3.3,3.3
"249","Female","United States","American","A29RTM0C6FDCYW","48","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.725,2.341,9.449,3.311,11.314,1.981,12.923,5.281,13.464,2.058,10.896,11.745,12.262,2.892,14.642,2.505,16.028,3.522,10.821,6.249,14.469,2.458,28.064,9.538,"$12 ","","$24 ","","$0 ","","Piece-rate (where you will earn $.10 for every problem solved correctly)","","No","","","","",0.8,"Men","Women","Men",0,"No","Women",4,2,4,6,7,5,3,3,2,35,"White/Caucasian","","Less than $10,000","Bachelor's Degree","","Prepare",56,NA,74,0,3,3,0,"Piece-rate",216.938,163.057,0.343438184193258,0,NA,4.66666666666667,3,2,0.1,0.884878048780488,"correct",74,7.4,NA,NA,NA,NA,7.4,7.5
"250","Female","United States","American","AE77NBMQJ1SRF","48","","",18.384,3.857,16.5,4.676,21.012,1.768,18.869,2.316,18.69125,1.658,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"$12 ","","$24 ","","$0 ","","","Piece-rate (where you will earn $.10 for every problem solved correctly)","No","","","","",0.2,"Men","Men","Men",2,"No","Women",2,2,2,3,3,3,2,3,5,47,"White/Caucasian","","$70,000 to $80,000","Graduate Degree","","Control",4,NA,22,0,3,3,0,"Piece-rate",107.73125,93.45625,0.0428007757640607,0,NA,2.66666666666667,2,4,0,0.0663414634146341,"incorrect",22,2.2,NA,NA,NA,NA,2.2,2.2
"251","Male","United States","American","AIOOOO5OXWXKM","48","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.095,3.09,13.606,3.915,17.986,3.502,15.061,3.477,16.942,4.375,19.938,10.412,30.483,7.318,17.295,4.384,17.416,6.02,14.237,1.85,16.184,4.26,19.434,4.373,"$12 ","","$24 ","","$0 ","","","Piece-rate (where you will earn $.10 for every problem solved correctly)","No","","","","",0.7,"Men","Women","Men",4,"No","Women",1,1,1,1,1,7,1,1,1,29,"Hispanic/Latino","","$40,000 to $50,000","Some College","","Prepare",57,NA,31,0,3,3,0,"Piece-rate",266.653,209.677,0.271846697539549,0,NA,2,1,3,0.1,0.19609756097561,"incorrect",31,3.1,NA,NA,NA,NA,3.1,3.2
"252","Female","United States","American","A37VSPXFANNYUJ","48","","",39.472,4.584,16.523,2.231,17.625,3.403,17.181,4.052,22.70025,5.347,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"$12 ","","$24 ","","$0 ","","Piece-rate (where you will earn $.10 for every problem solved correctly)","","Yes","No","","","",0.4,"Men","Women","Men",1,"No","Women",3,2,4,3,5,3,3,2,4,48,"White/Caucasian","","Less than $10,000","High School Diploma","","Control",5,25,29,0,3,3,1,"Piece-rate",133.11825,113.50125,0.0440523782777723,120,0.208333333333333,3.33333333333333,2.5,1,0.1,0.16390243902439,"incorrect",29,2.9,NA,NA,NA,NA,2.9,3
"253","Male","United States","American","A37HUU6R3FA8Y0","48","","",42.125,3.673,21.206,2.966,19.901,2.443,49.146,5.272,33.0945,1.957,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"$0.25 ","$14 ","$2 ","$28 ","$0.25 ","$0 ","","Piece-rate (where you will earn $.10 for every problem solved correctly)","Yes","Yes","Yes","No","",0.9,"Men","Men","Men",9,"Yes","Men",1,2,6,6,1,2,7,7,1,25,"Black/African-American","","$10,000 to $20,000","Graduate Degree","NOYGING","Control",3,86,44,0,6,6,3,"Piece-rate",181.7835,165.4725,0.0181299007387935,360,0.238888888888889,4.83333333333333,1.5,2,0,0.460487804878049,"incorrect",44,4.4,NA,NA,NA,NA,4.4,4.4
"254","Female","United States","American","A3GMRPF5MCQVGV","48","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24.419,9.231,20.781,7.364,22.178,6.942,25.418,7.663,20.549,10.787,22.481,6.771,35.084,7.785,29.922,8.913,31.929,7.959,25.706,14.123,38.338,12.378,47.799,4.099,"$12 ","","$24 ","","$0 ","","","Piece-rate (where you will earn $.10 for every problem solved correctly)","No","","","","",0.8,"Men","Women","Men",4,"No","Women",5,6,1,1,2,1,2,4,5,43,"White/Caucasian,Hispanic/Latino","","$20,000 to $30,000","Some College","no, the more problems I did, the more I questioned myself. was fun though","Prepare",57,NA,48,0,3,3,0,"Piece-rate",448.619,344.604,0.16540725006094,0,NA,1.83333333333333,5.5,3,0.1,0.536585365853659,"incorrect",48,4.8,NA,NA,NA,NA,4.8,4.9
"255","Male","United States","American","A372725XPFZ48Q","48","","",20.898,2.094,15.451,1.163,15.899,1.115,14.174,1.416,16.6055,1.022,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"$12 ","","$24 ","","$24 ","$0 ","","Piece-rate (where you will earn $.10 for every problem solved correctly)","No","","","","",0.6,"Men","Women","Men",6,"No","Women",2,1,3,3,5,5,3,3,7,20,"White/Caucasian","","$100,000 to $200,00","Some College","","Control",5,NA,53,0,4,4,0,"Piece-rate",89.8375,83.0275,0.0602210111107765,0,NA,3.66666666666667,1.5,2,0.1,0.635121951219512,"correct",53,5.3,NA,NA,NA,NA,5.3,5.4
"256","Male","United States","American","A271V19C06841K","48","","",15.132,3.35,17.899,1.875,29.141,2.303,20.401,2.276,20.64325,20.77,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"$1.20 ","$14 ","$24 ","","$24 ","$0 ","Piece-rate (where you will earn $.10 for every problem solved correctly)","","No","","","","",0.6,"Women","Women","Men",7,"No","Women",6,4,6,6,2,2,6,6,4,33,"White/Caucasian","","$90,000 to $100,000","Bachelor's Degree","","Control",4,NA,27,0,5,5,0,"Piece-rate",133.79025,103.21625,0.0387535877344895,0,NA,4.66666666666667,5,2,0.1,0.129756097560976,"incorrect",27,2.7,NA,NA,NA,NA,2.7,2.8
"257","Male","United States","American","A3ACX99H78WTEK","48","","",25.707,2.923,18.646,1.522,19.502,1.237,25.804,2.278,22.41475,1.695,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"$12 ","","$24 ","","$0 ","","","Piece-rate (where you will earn $.10 for every problem solved correctly)","Yes","No","","","",0.5,"Men","Women","Men",7,"No","Women",2,1,2,2,2,2,2,2,6,60,"White/Caucasian","","$60,000 to $70,000","Graduate Degree","No","Control",4,38,38,0,3,3,1,"Piece-rate",121.72875,112.07375,0.0356907839703767,120,0.316666666666667,2,1.5,2,0.1,0.325853658536585,"incorrect",38,3.8,NA,NA,NA,NA,3.8,3.9
"258","Male","United States","American","A12SN5OTMYGUDO","48","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18.055,3.314,15.434,3.509,27.828,2.691,19.085,3.014,19.224,4.272,34.535,2.578,27.857,5.282,41.782,4.111,21.518,2.652,15.751,2.796,21.708,5.887,54.942,10.882,"$12 ","","$24 ","","$0 ","","","Piece-rate (where you will earn $.10 for every problem solved correctly)","No","","","","",0.5,"Men","Women","Men",4,"No","Women",1,1,6,5,3,3,5,4,7,35,"White/Caucasian","","$40,000 to $50,000","Bachelor's Degree","","Prepare",55,NA,36,0,3,3,0,"Piece-rate",368.707,317.719,0.173108942178466,0,NA,4.33333333333333,1,3,0.1,0.290731707317073,"incorrect",36,3.6,NA,NA,NA,NA,3.6,3.7
"259","Male","United States","American","A3FJDF57NWXBKY","48","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.756,1.19,18.688,4.237,21.53,1.055,30.995,0.648,32.657,1.226,30.593,1.039,30.179,1.217,32.851,0.888,37.927,0.886,21.806,0.92,16.605,0.931,29.58,1.875,"$12 ","","$24 ","","$0 ","","Piece-rate (where you will earn $.10 for every problem solved correctly)","","No","","","","",0.1,"Women","Women","Women",2,"No","Women",4,5,1,2,4,4,2,1,4,29,"White/Caucasian","","$20,000 to $30,000","High School Diploma","","Prepare",57,NA,30,0,3,3,0,"Piece-rate",333.279,317.167,0.179716048643144,0,NA,2.33333333333333,4.5,1,0,0.181463414634146,"correct",30,3,NA,NA,NA,NA,3,3
"260","Female","United States","American","A102U6K70CA4HT","48","","",19.026,3.025,21.936,1.834,18.507,2.319,15.917,1.576,18.8465,6.241,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"$12 ","","$24 ","","$24 ","$0 ","Piece-rate (where you will earn $.10 for every problem solved correctly)","","Yes","No","","","",0.2,"Men","Men","Women",3,"No","Men",1,1,5,5,3,2,5,5,4,31,"Black/African-American","","$60,000 to $70,000","Vocational Training","","Control",3,25,21,0,4,4,1,"Piece-rate",109.2275,94.2325,0.0318361499482663,120,0.208333333333333,4.16666666666667,1,4,0,0.0565853658536585,"incorrect",21,2.1,NA,NA,NA,NA,2.1,2.1
"261","Male","United States","American","ABS08OA3Q3273","48","","",29.342,4.526,21.333,1.457,28.396,2.006,19.383,1.663,24.6135,5.544,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"$1.20 ","$14 ","$2 ","$28 ","$24 ","$0 ","","Piece-rate (where you will earn $.10 for every problem solved correctly)","Yes","Yes","Yes","No","",0.4,"Men","Men","Men",8,"Yes","Men",5,3,7,5,3,2,6,5,6,26,"Black/African-American","","$30,000 to $40,000","Bachelor's Degree","Nothing","Control",5,77,29,0,6,6,3,"Piece-rate",138.2635,123.0675,0.040628110589717,360,0.213888888888889,4.66666666666667,4,1,0.1,0.16390243902439,"incorrect",29,2.9,NA,NA,NA,NA,2.9,3
"262","Female","United States","American","A1DODIMEF1X974","48","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.027,3.717,15.135,7.753,15.573,7.702,18.797,4.974,17.967,5.36,15.503,3.853,17.807,3.858,18.888,5.092,24.854,6.89,19.567,9.089,29.291,5.571,19.579,4.746,"$12 ","","$24 ","","$0 ","","Piece-rate (where you will earn $.10 for every problem solved correctly)","","No","","","","",0.5,"Men","Women","Men",3,"No","Women",2,2,4,2,4,4,3,2,5,32,"White/Caucasian","","Less than $10,000","High School Diploma","","Prepare",57,NA,43,0,3,3,0,"Piece-rate",288.593,219.988,0.259105042093205,0,NA,3.16666666666667,2,1,0.1,0.433170731707317,"incorrect",43,4.3,NA,NA,NA,NA,4.3,4.4
"263","Female","United States","American","A3CI73EFDLS3OF","48","","",13.011,2.428,18.061,2.002,17.764,1.381,13.409,1.972,15.56125,2.214,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"$12 ","","$24 ","","$0 ","","","Piece-rate (where you will earn $.10 for every problem solved correctly)","No","","","","",0.6,"Men","Women","Men",2,"No","Women",2,1,3,2,3,2,2,3,5,29,"White/Caucasian","","$10,000 to $20,000","Graduate Degree","","Control",5,NA,55,0,3,3,0,"Piece-rate",87.80325,77.80625,0.0642621897341152,0,NA,2.5,1.5,2,0.1,0.669268292682927,"correct",55,5.5,NA,NA,NA,NA,5.5,5.6
"264","Male","United States","American","AM3CI88GMFAT0","48","","",11.831,13.269,22.113,3.275,15.094,2.391,15.255,1.415,16.07325,2.455,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"$12 ","","$24 ","","$24 ","$0 ","Piece-rate (where you will earn $.10 for every problem solved correctly)","","Yes","Yes","No","","",0.5,"Men","Men","Men",10,"No","Women",1,1,4,4,4,4,4,4,1,47,"White/Caucasian","","$50,000 to $60,000","Bachelor's Degree","","Control",1,106,56,0,4,4,2,"Piece-rate",103.17125,80.36625,0.0124430342338979,240,0.441666666666667,4,1,2,0,0.689756097560976,"correct",56,5.6,NA,NA,NA,NA,5.6,5.6
"265","Male","United States","American","A1YW7H9U84E80N","48","","",24.039,4.204,17.845,2.314,21.292,1.729,17.364,1.388,20.135,1.899,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"$1.20 ","$14 ","$24 ","","$0 ","","","Tournament (where you will earn $.20 for every problem solved correctly only if you win)","Yes","No","","","",0.8,"Men","Men","Men",9,"No","Men",2,2,1,1,2,2,1,3,6,45,"White/Caucasian","","Less than $10,000","High School Diploma","No, everything was clear.","Control",5,13,22,0,4,4,1,"Tournament",112.209,100.675,0.0496647628507574,120,0.108333333333333,1.66666666666667,2,2,0,0.0663414634146341,"incorrect",NA,NA,NA,NA,NA,NA,0,0
"266","Male","United States","American","A37Q4O126A4RNA","48","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.141,1.567,11.59,4.279,11.008,6.667,12.985,1.685,9.169,1.465,13.833,3.564,13.851,1.691,23.308,3.2,12.252,1.734,9.071,1.592,15.868,6.74,19.281,4.443,"$12 ","","$24 ","","$0 ","","Piece-rate (where you will earn $.10 for every problem solved correctly)","","No","","","","",0.9,"Women","Women","Women",5,"No","Women",1,1,2,2,2,2,2,2,4,36,"White/Caucasian","","$50,000 to $60,000","Some College","no","Prepare",56,NA,65,0,3,3,0,"Piece-rate",197.984,159.357,0.351412237931186,0,NA,2,1,3,0,0.805853658536586,"incorrect",65,6.5,NA,NA,NA,NA,6.5,6.5
"267","Male","United States","American","A3PVTAHBV33G82","48","","",16.167,2.465,20.256,1.329,17.424,2.531,14.998,1.361,17.21125,1.356,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"$12 ","","$24 ","","$0 ","","Piece-rate (where you will earn $.10 for every problem solved correctly)","","No","","","","",0.5,"Women","Women","Men",3,"No","Women",2,2,3,3,2,3,3,4,6,36,"White/Caucasian,Pacific Islander","","$10,000 to $20,000","Some College","","Control",4,NA,64,0,3,3,0,"Piece-rate",95.09825,86.05625,0.0464812259423342,0,NA,3,2,3,0.1,0.797073170731708,"correct",64,6.4,NA,NA,NA,NA,6.4,6.5
"268","Male","United States","American","A1B3D8AWK7HMQA","48","","",16.76,2.546,10.207,1.318,15.504,1.272,13.704,3.348,14.04375,1.963,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"$12 ","","$24 ","","$0 ","","","Piece-rate (where you will earn $.10 for every problem solved correctly)","Yes","No","","","",0.9,"Men","Women","Men",7,"No","Women",6,5,1,5,2,2,5,7,6,31,"White/Caucasian","","$60,000 to $70,000","Graduate Degree","No","Control",3,45,49,0,3,3,1,"Piece-rate",80.66575,70.21875,0.0427236315086782,120,0.375,3.66666666666667,5.5,2,0.1,0.561951219512195,"incorrect",49,4.9,NA,NA,NA,NA,4.9,5
"269","Female","United States","American","A2J6MMNWUJQUXS","48","","",20.49,1.903,15.402,1.814,16.601,1.518,13.231,1.901,16.431,1.468,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"$1.20 ","$14 ","$24 ","","$24 ","$0 ","Piece-rate (where you will earn $.10 for every problem solved correctly)","","No","","","","",0.9,"Men","Women","Men",0,"Yes","Women",1,1,3,3,3,1,1,1,7,46,"White/Caucasian","","$30,000 to $40,000","Some College","","Control",5,NA,43,0,5,5,0,"Piece-rate",90.759,82.155,0.0608605684377092,0,NA,2,1,2,0.1,0.433170731707317,"incorrect",43,4.3,NA,NA,NA,NA,4.3,4.4
"270","Female","United States","American","ACD0GRX8AWW90","48","","",22.407,4.012,19.022,1.929,18.939,1.778,16.461,86.057,19.20725,1.201,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"$1.20 ","$14 ","$24 ","","$0 ","","","Piece-rate (where you will earn $.10 for every problem solved correctly)","No","","","","",0.6,"Men","Women","Men",0,"No","Women",4,5,5,5,3,3,5,5,3,32,"White/Caucasian","","$20,000 to $30,000","Some College","Nothing was unclear.","Control",5,NA,17,0,4,4,0,"Piece-rate",191.01325,96.03625,0.0520636738731469,0,NA,4.33333333333333,4.5,3,0.1,0.0351219512195122,"incorrect",17,1.7,NA,NA,NA,NA,1.7,1.8
"271","Female","United States","American","A2CQP9DZSDUC5V","48","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.599,2.703,14.513,3.352,21.067,4.997,12.612,2.844,13.78,2.588,16.6,4.495,21.711,5.781,17.013,2.647,23.242,2.687,13.247,2.915,18.517,3.964,21.466,3.145,"$12 ","","$24 ","","$0 ","","Tournament (where you will earn $.20 for every problem solved correctly only if you win)","","Yes","No","","","",0.6,"Women","Women","Men",3,"Yes","Women",2,2,6,6,5,3,5,5,7,37,"White/Caucasian","","$60,000 to $70,000","Bachelor's Degree","Nothing","Prepare",55,65,71,0,3,3,1,"Tournament",246.485,204.367,0.26912368435217,120,0.541666666666667,5,2,1,0,0.862439024390244,"correct",NA,NA,71,-37,"win",14.2,14.2,14.2
"272","Male","United States","American","A3V8LIMUUJWUTL","48","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.279,1.395,9.708,2.646,11.574,1.876,13.392,1.041,14.23,1.466,15.06,0.887,15.008,1.387,19.499,4.362,15.205,4.081,9.821,0.945,14.408,1.471,19.304,1.223,"$12 ","","$24 ","","$0 ","","Piece-rate (where you will earn $.10 for every problem solved correctly)","","No","","","","",0.8,"Women","Women","Men",7,"No","Women",1,1,5,4,5,5,5,4,6,37,"White/Caucasian","","$30,000 to $40,000","Some College","No","Prepare",56,NA,67,0,3,3,0,"Piece-rate",190.268,167.488,0.334352311807413,0,NA,4.66666666666667,1,2,0.1,0.825365853658537,"correct",67,6.7,NA,NA,NA,NA,6.7,6.8
"273","Female","United States","American","A3NQKW26TOT2TM","48","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.764,4.101,9.792,4.408,9.545,1.582,15.772,2.902,8.747,2.789,9.736,2.871,11.043,2.868,15.107,3.681,23.221,3.653,7.032,1.917,7.808,0.991,14.127,12.945,"$1.20 ","$14 ","$24 ","","$0 ","","","Piece-rate (where you will earn $.10 for every problem solved correctly)","Yes","Yes","No","","",0.5,"Women","Women","Men",6,"No","Women",4,4,4,3,4,3,3,3,6,30,"White/Caucasian","","$10,000 to $20,000","Some College","Nope!","Prepare",56,148,88,0,4,4,2,"Piece-rate",184.402,139.694,0.400876200838977,240,0.616666666666667,3.33333333333333,4,3,0.1,0.953170731707318,"correct",88,8.8,NA,NA,NA,NA,8.8,8.9
"274","Male","United States","American","A3H0TLQC53H5MB","48","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.57,1.366,11.034,1.467,25.672,1.225,18.722,1.068,12.561,1.423,15.384,1.155,23.859,2.613,16.795,3.085,23.522,8.362,13.312,1.503,11.22,1.206,29.464,1.543,"$1.20 ","$14 ","$2 ","$28 ","$24 ","$0 ","","Piece-rate (where you will earn $.10 for every problem solved correctly)","Yes","No","","","",0.4,"Women","Women","Men",4,"No","Men",6,6,4,5,4,3,5,4,5,28,"East Asian","","Less than $10,000","Graduate Degree","","Prepare",56,34,42,0,6,6,1,"Piece-rate",235.131,209.115,0.267795232288454,120,0.283333333333333,4.16666666666667,6,4,0.1,0.416585365853659,"correct",42,4.2,NA,NA,NA,NA,4.2,4.3
"275","Female","United States","American","AM36K1JYK4SC1","48","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.013,1.975,25.021,2.066,57.412,1.784,29.041,11.962,22.772,1.996,39.936,2.142,35.747,1.791,33.788,1.81,22.348,1.751,16.482,1.94,25.051,2.038,30.814,2.222,"$1.20 ","$14 ","$24 ","","$24 ","$0 ","","Piece-rate (where you will earn $.10 for every problem solved correctly)","Yes","Yes","No","","",0.5,"Women","Women","Women",7,"Yes","Women",2,2,5,4,2,3,4,5,6,25,"White/Caucasian","","$60,000 to $70,000","Bachelor's Degree","No","Prepare",57,65,24,0,5,5,2,"Piece-rate",383.902,350.425,0.162659627595063,240,0.270833333333333,3.83333333333333,2,1,0,0.0848780487804878,"incorrect",24,2.4,NA,NA,NA,NA,2.4,2.4
"276","Male","United States","American","A3A05BOHAEJUP2","48","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.982,2.058,10.522,2.174,12.112,1.904,13.022,2.636,10.774,1.6,12.697,2.013,16.641,3.174,14.63,2.288,21.461,8.426,13.923,2.988,23.605,3.016,18.705,1.734,"$12 ","","$24 ","","$0 ","","Piece-rate (where you will earn $.10 for every problem solved correctly)","","No","","","","",0.8,"Women","Men","Men",3,"No","Women",5,5,5,3,2,3,6,6,7,18,"Hispanic/Latino","","Less than $10,000","Some College","","Prepare",56,NA,93,0,3,3,0,"Piece-rate",211.085,177.074,0.316251962456374,0,NA,4.16666666666667,5,3,0.1,0.967804878048781,"correct",93,9.3,NA,NA,NA,NA,9.3,9.4
"277","Male","United States","American","A1NLJ1L4VCQYV2","48","","",22.495,2.751,15.258,1.419,18.896,1.122,15.369,2.264,18.0045,1.385,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"$12 ","","$24 ","","$0 ","","","Piece-rate (where you will earn $.10 for every problem solved correctly)","No","","","","",0.4,"Women","Women","Women",3,"No","Women",1,1,3,3,3,4,3,2,6,37,"Black/African-American","","$30,000 to $40,000","High School Diploma","","Control",4,NA,61,0,3,3,0,"Piece-rate",98.9635,90.0225,0.0444333361104168,0,NA,3,1,3,0,0.758048780487805,"correct",61,6.1,NA,NA,NA,NA,6.1,6.1
"278","Female","United States","American","A2RB4WF5CDMEL9","48","","",30.227,6.02,31.807,4.479,34.195,2.861,28.56,3.976,31.19725,3.155,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"$12 ","","$24 ","","$0 ","","Piece-rate (where you will earn $.10 for every problem solved correctly)","","No","","","","",0.3,"Men","Women","Men",6,"No","Women",3,3,4,4,3,4,4,3,4,65,"White/Caucasian","","Less than $10,000","Bachelor's Degree","timer too short","Control",5,NA,23,0,3,3,0,"Piece-rate",176.47725,155.98625,0.0320541073331784,0,NA,3.66666666666667,3,4,0,0.0751219512195122,"incorrect",23,2.3,NA,NA,NA,NA,2.3,2.3
"279","Female","United States","American","ANUCOU2EAORZM","48","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.851,2.12,13.895,9,13.159,5.412,23.215,3.979,11.749,2.141,19.8,2.581,18.4,3.34,22.007,3.247,19.801,6.257,9.505,2.183,16.573,2.924,21.219,2.933,"$1.20 ","$14 ","$24 ","","$0 ","","","Piece-rate (where you will earn $.10 for every problem solved correctly)","No","","","","",0.5,"Women","Women","Men",2,"No","Women",3,2,4,4,5,3,5,5,5,43,"White/Caucasian","","$40,000 to $50,000","Some College","no","Prepare",56,NA,65,0,4,4,0,"Piece-rate",245.291,199.174,0.2811611957384,0,NA,4.33333333333333,2.5,2,0.1,0.805853658536586,"correct",65,6.5,NA,NA,NA,NA,6.5,6.6
"280","Male","United States","American","A1T9XW8SNUDDY7","48","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.757,1.817,13.224,1.145,12.418,2.036,14.676,1.684,11.921,1.007,20.172,1.87,16.75,1.021,15.423,0.9,12.565,1.93,8.091,2.63,14.327,0.863,18.389,2.175,"$12 ","","$24 ","","$0 ","","","Piece-rate (where you will earn $.10 for every problem solved correctly)","No","","","","",0.8,"Men","Women","Men",7,"No","Women",1,1,5,1,1,1,1,7,6,21,"White/Caucasian","","$10,000 to $20,000","Some College","","Prepare",56,NA,41,0,3,3,0,"Piece-rate",184.791,165.713,0.337933656381817,0,NA,2.66666666666667,1,2,0.1,0.389268292682927,"incorrect",41,4.1,NA,NA,NA,NA,4.1,4.2
"281","Male","United States","American","A1J4N2SE30LCUH","48","","",24.592,9.651,20.544,2.361,20.674,1.893,20.096,1.982,21.4765,2.924,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"$12 ","","$24 ","","$0 ","","","Piece-rate (where you will earn $.10 for every problem solved correctly)","Yes","No","","","",0.6,"Men","Women","Men",6,"No","Women",5,5,5,5,4,4,5,5,6,72,"White/Caucasian","","$100,000 to $200,00","Graduate Degree","","Control",5,35,44,0,3,3,1,"Piece-rate",126.1935,107.3825,0.0465625218261821,120,0.291666666666667,4.66666666666667,5,1,0.1,0.460487804878049,"incorrect",44,4.4,NA,NA,NA,NA,4.4,4.5
