"workerId","task_score","gender","gender_other","task_comp_check1","task_comp_check2","task_comp_check3","task_comp_check_acc","practice_problems_binary","perc_practice_all","perc_practice_men","perc_practice_women","conf_rank","better_gender_guess","perc_task_gender_pract","perc_gender_comp_F","perc_gender_comp_M","risk","perc_gen_gender_pract","age","education","condition","extra_practice_rounds_count","practice_nonempty","fraud","Q_RecaptchaScore","Q_RelevantIDDuplicate","Q_RelevantIDDuplicateScore","Q_RelevantIDFraudScore","total_pract_time","Finished","perceived_pract_dev","perceived_pract_dev_F","perceived_pract_dev_M"
"A3SROS680TA485",10,"Woman",NA,"48",NA,NA,0,"Yes",70,90,0,70,"There was no difference in how many multiplication problems men and women correctly solved","Women were more likely to practice/study than men","Women would choose piece rate more often than tournament","Men would choose tournament more often than piece rate","8","Women prepare more than men",32,"Bachelor's degree (BA, BS, etc)","piecerate",0,10,0,0.899999976158142,NA,0,0,17.64,TRUE,8.50395588587868,-61.4960441141213,28.5039558858787
"A1F4TB5AD4LKLO",4,"Woman",NA,"48",NA,NA,0,"No",50,50,0,0,"There was no difference in how many multiplication problems men and women correctly solved","There was no difference in how likely men and women were to practice/study","Women would choose each payment scheme equally","Men would choose each payment scheme equally","3","There is no difference in how much men and women prepare",41,"Bachelor's degree (BA, BS, etc)","piecerate",0,0,0,1,NA,0,0,0,TRUE,50,0,50
"A2QOB9UKQWAPSH",9,"Man",NA,"48",NA,NA,0,"No",10,10,10,0,"There was no difference in how many multiplication problems men and women correctly solved","There was no difference in how likely men and women were to practice/study","Women would choose each payment scheme equally","Men would choose each payment scheme equally","5","There is no difference in how much men and women prepare",37,"Bachelor's degree (BA, BS, etc)","piecerate",0,0,0,0.899999976158142,NA,0,0,0,TRUE,10,10,10
"A2H4LJ4CXZQ304",11,"Woman",NA,"48",NA,NA,0,"Yes",90,10,50,40,"There was no difference in how many multiplication problems men and women correctly solved","There was no difference in how likely men and women were to practice/study","Women would choose tournament more often than piece rate","Men would choose piece rate more often than tournament","4","Women prepare more than men",62,"Master's degree (MA, MS, MENG, MSW, etc)","tournament",0,5,0,0.899999976158142,NA,0,0,28.18,TRUE,31.8844401822105,-8.1155598177895,-48.1155598177895
"A2VZBQLSFZC519",14,"Woman",NA,"48",NA,NA,0,"No",100,100,100,80,"Women correctly solved more multiplication problems than men","Women were more likely to practice/study than men","Women would choose tournament more often than piece rate","Men would choose tournament more often than piece rate","7","Women prepare more than men",24,"Some college (1-4 years, no degree)","tournament",0,0,1,0.899999976158142,TRUE,90,5,0,TRUE,100,100,100
"A12J889170QHK8",5,"Woman",NA,"48",NA,NA,0,"No",40,40,40,30,"Women correctly solved more multiplication problems than men","Women were more likely to practice/study than men","Women would choose piece rate more often than tournament","Men would choose tournament more often than piece rate","3","Women prepare more than men",29,"Some college (1-4 years, no degree)","tournament",0,0,0,0.899999976158142,NA,0,0,0,TRUE,40,40,40
"A376F1W1MTY3J",5,"Woman",NA,"48",NA,NA,0,"No",100,100,100,10,"Men correctly solved more multiplication problems than women","Men were more likely to practice/study than women","Women would choose each payment scheme equally","Men would choose tournament more often than piece rate","7","There is no difference in how much men and women prepare",41,"High school graduate (diploma)","tournament",0,0,0,0.899999976158142,NA,0,0,0,TRUE,100,100,100
"A1DL33CNIMD4FO",10,"Woman",NA,"48",NA,NA,0,"No",60,40,0,40,"Women correctly solved more multiplication problems than men","There was no difference in how likely men and women were to practice/study","Women would choose piece rate more often than tournament","Men would choose tournament more often than piece rate","7","Women prepare more than men",60,"Bachelor's degree (BA, BS, etc)","piecerate",0,0,0,1,NA,0,0,0,TRUE,60,0,40
"A4BILFOXWQ1K1",5,"Woman",NA,"48",NA,NA,0,"Yes",70,70,60,60,"Men correctly solved more multiplication problems than women","Women were more likely to practice/study than men","Women would choose piece rate more often than tournament","Men would choose tournament more often than piece rate","7","Women prepare more than men",66,"Associate's degree (including occupational or academic degrees)","tournament",0,10,0,0.899999976158142,NA,0,0,70.135,TRUE,8.50395588587868,-1.49604411412132,8.50395588587868
"A1F22YDRUUIZS7",4,"Man",NA,"48",NA,NA,0,"No",30,10,10,100,"There was no difference in how many multiplication problems men and women correctly solved","Women were more likely to practice/study than men","Women would choose piece rate more often than tournament","Men would choose tournament more often than piece rate","4","Men prepare more than women",29,"High school graduate (diploma)","tournament",0,0,1,0.699999988079071,NA,0,80,0,TRUE,30,10,10
"A364RSKC1UZO23",14,"Man",NA,"48",NA,NA,0,"Yes",40,50,30,30,"Men correctly solved more multiplication problems than women","Women were more likely to practice/study than men","Women would choose piece rate more often than tournament","Men would choose piece rate more often than tournament","9","There is no difference in how much men and women prepare",33,"Bachelor's degree (BA, BS, etc)","tournament",1,20,0,1,NA,0,0,124.854,TRUE,-53.2869815391992,-63.2869815391992,-43.2869815391992
"A3A7O8IJMBLF5J",11,"Woman",NA,"48",NA,NA,0,"No",40,70,30,30,"Men correctly solved more multiplication problems than women","Women were more likely to practice/study than men","Women would choose piece rate more often than tournament","Men would choose tournament more often than piece rate","1","Women prepare more than men",31,"Bachelor's degree (BA, BS, etc)","tournament",0,0,0,1,NA,0,0,0,TRUE,40,30,70
"A2E3LKD3ELOED6",13,"Woman",NA,"48",NA,NA,0,"No",60,20,0,40,"Women correctly solved more multiplication problems than men","Women were more likely to practice/study than men","Women would choose tournament more often than piece rate","Men would choose piece rate more often than tournament","5","Women prepare more than men",24,"Some college (1-4 years, no degree)","piecerate",0,0,0,1,NA,0,0,0,TRUE,60,0,20
"A2C6AGEN1NI41M",11,"Man",NA,"48",NA,NA,0,"No",90,90,90,90,"There was no difference in how many multiplication problems men and women correctly solved","There was no difference in how likely men and women were to practice/study","Women would choose piece rate more often than tournament","Men would choose piece rate more often than tournament","10","There is no difference in how much men and women prepare",28,"Associate's degree (including occupational or academic degrees)","piecerate",0,0,0,1,NA,0,0,0,TRUE,90,90,90
"A3VCGGQLXJMKFK",10,"Woman",NA,"48",NA,NA,0,"No",100,100,100,100,"Women correctly solved more multiplication problems than men","Women were more likely to practice/study than men","Women would choose piece rate more often than tournament","Men would choose tournament more often than piece rate","5","Women prepare more than men",39,"Bachelor's degree (BA, BS, etc)","tournament",0,0,0,1,NA,0,0,0,TRUE,100,100,100
"A1UMHCRJJ9ZFDP",7,"Woman",NA,"48",NA,NA,0,"No",30,40,0,40,"Women correctly solved more multiplication problems than men","Women were more likely to practice/study than men","Women would choose tournament more often than piece rate","Men would choose piece rate more often than tournament","7","Women prepare more than men",44,"Master's degree (MA, MS, MENG, MSW, etc)","piecerate",0,0,1,0.400000005960464,NA,0,5,0,TRUE,30,0,40
"A39H9RIYRB5ZYV",5,"Man",NA,"48",NA,NA,0,"No",10,60,30,30,"Women correctly solved more multiplication problems than men","Women were more likely to practice/study than men","Women would choose piece rate more often than tournament","Men would choose tournament more often than piece rate","6","There is no difference in how much men and women prepare",45,"Associate's degree (including occupational or academic degrees)","piecerate",0,0,0,0.899999976158142,NA,0,0,0,TRUE,10,30,60
"A1Z69U4APIBO5S",14,"Man",NA,"48",NA,NA,0,"No",100,100,100,60,"Men correctly solved more multiplication problems than women","Women were more likely to practice/study than men","Women would choose piece rate more often than tournament","Men would choose tournament more often than piece rate","7","Women prepare more than men",37,"Some college (1-4 years, no degree)","tournament",0,0,0,1,NA,0,0,0,TRUE,100,100,100
"A39MOCMDRIOSJM",21,"Man",NA,"48",NA,NA,0,"No",100,100,100,80,"Men correctly solved more multiplication problems than women","Women were more likely to practice/study than men","Women would choose piece rate more often than tournament","Men would choose tournament more often than piece rate","0","Women prepare more than men",40,"Master's degree (MA, MS, MENG, MSW, etc)","piecerate",0,0,0,0.899999976158142,NA,0,0,0,TRUE,100,100,100
"AVRD9XYKPXSY3",12,"Man",NA,"46",2,NA,1,"No",100,100,100,40,"There was no difference in how many multiplication problems men and women correctly solved","There was no difference in how likely men and women were to practice/study","Women would choose piece rate more often than tournament","Men would choose tournament more often than piece rate","5","There is no difference in how much men and women prepare",37,"Bachelor's degree (BA, BS, etc)","piecerate",0,0,0,1,NA,0,0,0,TRUE,100,100,100
"A13VKDUD8TWMX1",16,"Man",NA,"48",NA,NA,0,"Yes",80,80,80,50,"There was no difference in how many multiplication problems men and women correctly solved","There was no difference in how likely men and women were to practice/study","Women would choose each payment scheme equally","Men would choose piece rate more often than tournament","6","Women prepare more than men",29,"Bachelor's degree (BA, BS, etc)","tournament",0,10,0,0.899999976158142,NA,0,0,27.696,TRUE,18.5039558858787,18.5039558858787,18.5039558858787
"AQ9Y6WD8O72ZC",12,"Woman",NA,"48",NA,NA,0,"No",30,30,20,20,"Women correctly solved more multiplication problems than men","Women were more likely to practice/study than men","Women would choose tournament more often than piece rate","Men would choose piece rate more often than tournament","0","Women prepare more than men",32,"Some college (1-4 years, no degree)","piecerate",0,0,0,0.899999976158142,NA,0,0,0,TRUE,30,20,30
"A1P7SR0R2B60C7",10,"Woman",NA,"48",NA,NA,0,"Yes",40,60,40,60,"Women correctly solved more multiplication problems than men","Women were more likely to practice/study than men","Women would choose piece rate more often than tournament","Men would choose piece rate more often than tournament","7","Women prepare more than men",72,"Some college (1-4 years, no degree)","piecerate",0,10,0,0.899999976158142,NA,0,0,104.827,TRUE,-21.4960441141213,-21.4960441141213,-1.49604411412132
"A91OXJPTS9K30",11,"Woman",NA,"48",NA,NA,0,"Yes",30,30,30,60,"Men correctly solved more multiplication problems than women","There was no difference in how likely men and women were to practice/study","Women would choose each payment scheme equally","Men would choose each payment scheme equally","1","There is no difference in how much men and women prepare",39,"High school graduate (diploma)","tournament",0,10,0,0.899999976158142,NA,0,5,257.884,TRUE,-31.4960441141213,-31.4960441141213,-31.4960441141213
"A3M4SPE1FJVB8N",14,"Woman",NA,"48",NA,NA,0,"Yes",20,20,10,0,"There was no difference in how many multiplication problems men and women correctly solved","Women were more likely to practice/study than men","Women would choose piece rate more often than tournament","Men would choose tournament more often than piece rate","6","Women prepare more than men",21,"Some college (1-4 years, no degree)","tournament",0,10,0,0.899999976158142,NA,0,0,21.517,TRUE,-41.4960441141213,-51.4960441141213,-41.4960441141213
"A1I14BDXFIGMH8",9,"Woman",NA,"48",NA,NA,0,"Yes",10,10,10,40,"There was no difference in how many multiplication problems men and women correctly solved","There was no difference in how likely men and women were to practice/study","Women would choose each payment scheme equally","Men would choose each payment scheme equally","6","Men prepare more than women",62,"Bachelor's degree (BA, BS, etc)","tournament",0,10,0,1,NA,0,0,65.075,TRUE,-51.4960441141213,-51.4960441141213,-51.4960441141213
"A368VH12R48BBH",14,"Man",NA,"48",NA,NA,0,"Yes",30,70,40,50,"Women correctly solved more multiplication problems than men","Women were more likely to practice/study than men","Women would choose piece rate more often than tournament","Men would choose tournament more often than piece rate","4","Women prepare more than men",24,"Associate's degree (including occupational or academic degrees)","piecerate",0,10,0,0.899999976158142,NA,0,0,22.463,TRUE,-31.4960441141213,-21.4960441141213,8.50395588587868
