"gender","residence","residence_other","nationality","nationality_other","task_comp_check1","task_comp_check2","task_comp_check3","timing_ctrl1q","timing_ctrl1a","timing_ctrl2q","timing_ctrl2a","timing_ctrl3q","timing_ctrl3a","timing_ctrl4q","timing_ctrl4a","timing_ctrl5q","timing_ctrl5a","timing_prep1q","timing_prep1a","timing_prep2q","timing_prep2a","timing_prep3q","timing_prep3a","timing_prep4q","timing_prep4a","timing_prep5q","timing_prep5a","timing_prep6q","timing_prep6a","timing_prep7q","timing_prep7a","timing_prep8q","timing_prep8a","timing_prep9q","timing_prep9a","timing_prep10q","timing_prep10a","timing_prep11q","timing_prep11a","timing_prep12q","timing_prep12a","comp_check_pr1","comp_check_pr1_do","comp_check_pr2","comp_check_pr2_do","comp_check_comp1","comp_check_comp1_do","comp_check_comp2","comp_check_comp2_do","comp_check_comp3","comp_check_comp3_do","comp_check_comp4","comp_check_comp4_do","comp_choice","conf_rank","better_gender_guess","perc_task_gender_pract","perc_gender_comp","risk","preparedness","perc_gen_gender_pract","fatigue_1","fatigue_2","fab_1","fab_2","fab_3","fab_4","fab_5","fab_6","fab_do","interest","age","race_ethnicity","race_ethnicity_other","income","education","unclear","Gender...1274","condition","score_before_task","unlimited_prep_score","task_score","comp_choice_do","bonus_task","task_comp_check_acc","pay_comp_check_acc","n_comp_wrong","extra_prep_count","pract_choice","practice_nonempty","fati","fab"
"Woman","United States",NA,"American",NA,"48",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.474,2.668,17.651,10.014,12.28,2.532,12.719,2.911,13.123,3.991,16.139,4.937,17.555,8.484,17.286,1.682,22.06,5.621,9.846,3.246,22.002,1.526,35.138,5.997,"$12","$1.20|$.25|$12|$0",NA,NA,"$24","$.25|$2|$0|$24",NA,NA,"$0","$24|$.25|$0|$2",NA,NA,"piecerate",70,"Men","Women","Men",3,"No","Women",4,3,5,5,5,3,5,4,"To succeed in math you have to be a special kind of person; not just anyone can be successful in it.|People who are successful in math are very different from ordinary people.|If you want to succeed in math, hard work alone just won’t cut it; you need to have an innate gift or talent.|With the right amount of effort and dedication, anyone can become a top scholar in math.|When it comes to math, the most important factors for success are motivation and sustained effort; raw ability is secondary.|Being a top scholar of math requires a special aptitude that just can’t be taught.",6,34,"White/Caucasian",NA,"$100,000 to $200,00","Bachelor's Degree",NA,1,"pract",57,NA,63,"pr_first",6.3,0,0,0,0,"No",0,3.5,4.5
"Woman","United States",NA,"American",NA,"48",NA,NA,19.336,59.334,29.265,3.025,24.295,2.479,13.249,2.804,NA,7.82,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"$12","$12|$1.20|$0|$.25",NA,NA,"$24","$.25|$24|$0|$2",NA,NA,"$24","$.25|$2|$24|$0","$0","$2|$.25|$0|$28","piecerate",0,"Women","Men","Men",9,"No","Women",3,3,7,4,1,1,3,3,"With the right amount of effort and dedication, anyone can become a top scholar in math.|When it comes to math, the most important factors for success are motivation and sustained effort; raw ability is secondary.|Being a top scholar of math requires a special aptitude that just can’t be taught.|To succeed in math you have to be a special kind of person; not just anyone can be successful in it.|If you want to succeed in math, hard work alone just won’t cut it; you need to have an innate gift or talent.|People who are successful in math are very different from ordinary people.",7,35,"Hispanic/Latino",NA,"$40,000 to $50,000","Some College","No",1,"control",4,15,20,"pr_first",2,0,1,1,1,"Yes",18,3,3.16666666666667
"Woman","United States",NA,"American",NA,"48",NA,NA,23.531,3.545,19.959,3.008,24.22,2.028,22.145,2.757,NA,2.543,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"$12","$0|$1.20|$12|$.25",NA,NA,"$24","$2|$0|$.25|$24",NA,NA,"$0","$0|$.25|$2|$24",NA,NA,"piecerate",60,"Women","Women","Men",3,"No","Women",2,2,5,5,3,3,6,2,"People who are successful in math are very different from ordinary people.|When it comes to math, the most important factors for success are motivation and sustained effort; raw ability is secondary.|Being a top scholar of math requires a special aptitude that just can’t be taught.|With the right amount of effort and dedication, anyone can become a top scholar in math.|If you want to succeed in math, hard work alone just won’t cut it; you need to have an innate gift or talent.|To succeed in math you have to be a special kind of person; not just anyone can be successful in it.",6,69,"White/Caucasian",NA,"$20,000 to $30,000","Some College","No.",1,"control",3,NA,25,"pr_first",2.5,0,0,0,0,"No",0,2,4
"Man","United States",NA,"American",NA,"48",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16.386,1.727,12.203,1.811,16.591,7.84,13.189,1.963,16.8,2.72,21.202,1.812,26.764,2.113,18.927,1.81,19.59,1.642,14.999,1.481,24.493,2.681,21.055,2.652,"$1.20","$1.20|$.25|$12|$0","$14","$.25|$1.40|$14|$0","$24","$24|$2|$.25|$0",NA,NA,"$24","$24|$2|$.25|$0","$0","$28|$0|$2|$.25","piecerate",80,"Women","Men","Men",8,"No","Women",5,5,4,4,3,3,4,5,"Being a top scholar of math requires a special aptitude that just can’t be taught.|People who are successful in math are very different from ordinary people.|When it comes to math, the most important factors for success are motivation and sustained effort; raw ability is secondary.|To succeed in math you have to be a special kind of person; not just anyone can be successful in it.|If you want to succeed in math, hard work alone just won’t cut it; you need to have an innate gift or talent.|With the right amount of effort and dedication, anyone can become a top scholar in math.",6,28,"White/Caucasian",NA,"$60,000 to $70,000","Bachelor's Degree",NA,0,"pract",57,NA,62,"tournament_first",6.2,0,2,2,0,"No",0,5,3.83333333333333
"Man","United States",NA,"American",NA,"48",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.267,1.694,8.391,51.127,11.783,1.504,10.367,1.766,10.088,12.099,13.817,1.444,10.576,1.418,22.831,22.483,102.884,14.807,6.293,1.775,18.576,3.176,18.724,4.811,"$1.20","$0|$1.20|$.25|$12","$14","$1.40|$0|$14|$.25","$24","$0|$2|$24|$.25",NA,NA,"$24","$2|$.25|$24|$0","$0","$0|$28|$.25|$2","tournament",90,"Men","Men","Men",9,"No","Men",6,7,6,4,2,1,5,6,"People who are successful in math are very different from ordinary people.|Being a top scholar of math requires a special aptitude that just can’t be taught.|To succeed in math you have to be a special kind of person; not just anyone can be successful in it.|When it comes to math, the most important factors for success are motivation and sustained effort; raw ability is secondary.|With the right amount of effort and dedication, anyone can become a top scholar in math.|If you want to succeed in math, hard work alone just won’t cut it; you need to have an innate gift or talent.",7,40,"Black/African-American",NA,"$40,000 to $50,000","Bachelor's Degree",NA,0,"pract",55,100,52,"tournament_first",10.4,0,2,2,2,"Yes",102,6.5,4
"Man","United States",NA,"American",NA,"48",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.963,0.718,8.674,0.92,10.476,1.708,12.826,1.626,11.735,1.489,12.85,2.031,15.429,4.783,16.133,3.416,10.845,1.094,7.797,1.348,10.142,1.578,15.75,3.369,"$1.20","$.25|$12|$0|$1.20","$14","$.25|$1.40|$14|$0","$24","$0|$24|$2|$.25",NA,NA,"$0","$24|$2|$0|$.25",NA,NA,"piecerate",80,"Women","Women","Men",2,"No","Women",3,3,3,2,3,2,2,2,"People who are successful in math are very different from ordinary people.|When it comes to math, the most important factors for success are motivation and sustained effort; raw ability is secondary.|To succeed in math you have to be a special kind of person; not just anyone can be successful in it.|Being a top scholar of math requires a special aptitude that just can’t be taught.|If you want to succeed in math, hard work alone just won’t cut it; you need to have an innate gift or talent.|With the right amount of effort and dedication, anyone can become a top scholar in math.",5,24,"East Asian",NA,"$20,000 to $30,000","Some College",NA,0,"pract",57,NA,79,"pr_first",7.9,0,1,1,0,"No",0,3,2.33333333333333
"Woman","United States",NA,"American",NA,"48",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.095,2.252,7.285,3.098,9.701,2.597,11.168,2.967,11.029,3.447,12.029,1.664,10.8,2.961,10.285,1.494,12.069,2.407,7.43,2.315,23.832,11.145,14.223,2.922,"$12","$1.20|$12|$.25|$0",NA,NA,"$24","$24|$2|$0|$.25",NA,NA,"$0","$.25|$2|$24|$0",NA,NA,"piecerate",60,"Men","Women","Men",0,"No","Women",5,5,7,7,1,2,7,7,"People who are successful in math are very different from ordinary people.|When it comes to math, the most important factors for success are motivation and sustained effort; raw ability is secondary.|If you want to succeed in math, hard work alone just won’t cut it; you need to have an innate gift or talent.|To succeed in math you have to be a special kind of person; not just anyone can be successful in it.|Being a top scholar of math requires a special aptitude that just can’t be taught.|With the right amount of effort and dedication, anyone can become a top scholar in math.",7,31,"White/Caucasian",NA,"$60,000 to $70,000","Bachelor's Degree","no, this was fun!",1,"pract",57,NA,69,"tournament_first",6.9,0,0,0,0,"No",0,5,5.16666666666667
"Woman","United States",NA,"American",NA,"48",NA,NA,17.954,4.725,17.366,1.767,22.491,1.518,11.387,1.491,NA,1.698,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"$12","$1.20|$12|$.25|$0",NA,NA,"$24","$.25|$2|$0|$24",NA,NA,"$0","$.25|$0|$24|$2",NA,NA,"tournament",70,"Men","Women","Men",6,"Yes","Women",6,5,7,5,5,3,5,3,"Being a top scholar of math requires a special aptitude that just can’t be taught.|When it comes to math, the most important factors for success are motivation and sustained effort; raw ability is secondary.|People who are successful in math are very different from ordinary people.|To succeed in math you have to be a special kind of person; not just anyone can be successful in it.|If you want to succeed in math, hard work alone just won’t cut it; you need to have an innate gift or talent.|With the right amount of effort and dedication, anyone can become a top scholar in math.",7,51,"White/Caucasian",NA,"$70,000 to $80,000","Bachelor's Degree","no",1,"control",5,104,78,"pr_first",15.6,0,0,0,2,"Yes",109,5.5,4.66666666666667
"Woman","United States",NA,"American",NA,"48",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22.245,2.885,16.766,3.092,22.714,4.878,33.734,3.829,57.534,7.797,27.687,3.727,38.742,3.445,31.636,3.616,37.365,3.678,29.284,5.023,25.968,2.89,51.263,3.742,"$12","$.25|$0|$1.20|$12",NA,NA,"$24","$0|$2|$24|$.25",NA,NA,"$24","$.25|$2|$0|$24","$0","$2|$28|$0|$.25","piecerate",50,"Women","Women","Men",5,"No","Women",4,4,3,4,3,5,3,3,"People who are successful in math are very different from ordinary people.|To succeed in math you have to be a special kind of person; not just anyone can be successful in it.|When it comes to math, the most important factors for success are motivation and sustained effort; raw ability is secondary.|Being a top scholar of math requires a special aptitude that just can’t be taught.|With the right amount of effort and dedication, anyone can become a top scholar in math.|If you want to succeed in math, hard work alone just won’t cut it; you need to have an innate gift or talent.",5,43,"White/Caucasian",NA,"Less than $10,000","Bachelor's Degree","No. But the survey does disregards several factors: 1. People who use number keypads instead of top computer number lines will go through the calculations faster. 2. Speed typists will go faster as well. 3. The health and mental clarify of the worker at the time of the test.",1,"pract",57,NA,46,"pr_first",4.6,0,1,1,0,"No",0,4,3.5
"Man","United States",NA,"American",NA,"48",NA,NA,18.952,3.71,14.076,1.656,14.342,1.728,14.399,2.272,NA,2.12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"$12","$1.20|$12|$.25|$0",NA,NA,"$24","$.25|$2|$0|$24",NA,NA,"$0","$0|$2|$.25|$24",NA,NA,"tournament",90,"Women","Women","Men",7,"No","Women",1,1,4,4,1,3,4,4,"With the right amount of effort and dedication, anyone can become a top scholar in math.|If you want to succeed in math, hard work alone just won’t cut it; you need to have an innate gift or talent.|Being a top scholar of math requires a special aptitude that just can’t be taught.|To succeed in math you have to be a special kind of person; not just anyone can be successful in it.|When it comes to math, the most important factors for success are motivation and sustained effort; raw ability is secondary.|People who are successful in math are very different from ordinary people.",6,43,"White/Caucasian",NA,"$90,000 to $100,000","Some College",NA,0,"control",4,NA,53,"pr_first",10.6,0,0,0,0,"No",0,1,3.33333333333333
"Man","United States",NA,"American",NA,"48",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.649,2.216,10.842,1.928,14.297,1.985,13.772,1.674,12.832,1.77,13.598,2.246,15.831,6.419,12.979,1.658,26.984,1.491,9.877,1.761,10.845,5.4,18.07,1.457,"$12","$0|$12|$1.20|$.25",NA,NA,"$24","$0|$2|$.25|$24",NA,NA,"$0","$0|$.25|$2|$24",NA,NA,"piecerate",80,"Men","Women","Men",5,"Yes","Women",5,5,3,3,2,3,3,5,"Being a top scholar of math requires a special aptitude that just can’t be taught.|If you want to succeed in math, hard work alone just won’t cut it; you need to have an innate gift or talent.|When it comes to math, the most important factors for success are motivation and sustained effort; raw ability is secondary.|To succeed in math you have to be a special kind of person; not just anyone can be successful in it.|With the right amount of effort and dedication, anyone can become a top scholar in math.|People who are successful in math are very different from ordinary people.",5,24,"East Asian",NA,"$50,000 to $60,000","Bachelor's Degree","No",0,"pract",56,52,77,"pr_first",7.7,0,0,0,1,"Yes",53,5,3.16666666666667
"Man","United States",NA,"American",NA,"48",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19.226,1.495,18.981,1.73,29.722,1.577,23.437,1.574,28.308,1.535,40.793,1.417,50.347,2.69,28.903,1.722,29.774,1.726,22.917,4.923,18.956,1.432,35.81,2.551,"$12","$0|$1.20|$.25|$12",NA,NA,"$24","$0|$24|$.25|$2",NA,NA,"$24","$24|$.25|$0|$2","$0","$2|$0|$28|$.25","piecerate",80,"Men","Women","Men",6,"Yes","Men",3,3,5,5,3,3,3,6,"With the right amount of effort and dedication, anyone can become a top scholar in math.|To succeed in math you have to be a special kind of person; not just anyone can be successful in it.|If you want to succeed in math, hard work alone just won’t cut it; you need to have an innate gift or talent.|Being a top scholar of math requires a special aptitude that just can’t be taught.|People who are successful in math are very different from ordinary people.|When it comes to math, the most important factors for success are motivation and sustained effort; raw ability is secondary.",4,27,"White/Caucasian",NA,"$50,000 to $60,000","Some College",NA,0,"pract",56,22,28,"tournament_first",2.8,0,1,1,1,"Yes",22,3,4.16666666666667
"Woman","United States",NA,"American",NA,"48",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16.789,2.242,17.915,7.054,16.073,2.057,15.933,1.914,17.944,1.592,17.133,2.118,18.014,2.152,20.965,1.641,17.604,1.641,19.264,2.335,15.884,1.677,29.668,1.851,"$12","$.25|$1.20|$0|$12",NA,NA,"$24","$24|$0|$2|$.25",NA,NA,"$0","$0|$24|$.25|$2",NA,NA,"piecerate",50,"Men","Women","Men",0,"No","Women",5,5,4,4,3,3,4,5,"When it comes to math, the most important factors for success are motivation and sustained effort; raw ability is secondary.|To succeed in math you have to be a special kind of person; not just anyone can be successful in it.|With the right amount of effort and dedication, anyone can become a top scholar in math.|If you want to succeed in math, hard work alone just won’t cut it; you need to have an innate gift or talent.|Being a top scholar of math requires a special aptitude that just can’t be taught.|People who are successful in math are very different from ordinary people.",6,51,"White/Caucasian",NA,"$40,000 to $50,000","High School Diploma",NA,1,"pract",55,37,42,"tournament_first",4.2,0,0,0,1,"Yes",40,5,3.83333333333333
"Woman","United States",NA,"American",NA,"48",NA,NA,22.014,3.96,21.113,3.336,21.972,2.149,23.801,2.139,NA,2.647,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"$0.25","$1.20|$0|$.25|$12","$14","$.25|$14|$1.40|$0","$24","$0|$.25|$2|$24",NA,NA,"$0.25","$2|$24|$0|$.25","$0","$28|$0|$2|$.25","piecerate",40,"Men","Women","Men",3,"No","Women",1,1,2,2,6,6,2,2,"To succeed in math you have to be a special kind of person; not just anyone can be successful in it.|Being a top scholar of math requires a special aptitude that just can’t be taught.|People who are successful in math are very different from ordinary people.|If you want to succeed in math, hard work alone just won’t cut it; you need to have an innate gift or talent.|When it comes to math, the most important factors for success are motivation and sustained effort; raw ability is secondary.|With the right amount of effort and dedication, anyone can become a top scholar in math.",5,48,"White/Caucasian",NA,"$20,000 to $30,000","Some College","no",1,"control",4,NA,25,"tournament_first",2.5,0,2,2,0,"No",0,1,3.33333333333333
"Man","United States",NA,"American",NA,"48",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.801,1.002,5.941,1.046,6.87,1.693,10.431,5.574,7.383,1.321,8.943,1.765,11.415,1.329,9.309,1.544,7.476,0.954,5.882,1.285,6.746,1.085,8.238,8.028,"$12","$.25|$12|$1.20|$0",NA,NA,"$24","$2|$.25|$24|$0",NA,NA,"$0","$0|$.25|$2|$24",NA,NA,"tournament",90,"Men","Women","Men",10,"No","Women",1,1,4,4,4,4,4,4,"Being a top scholar of math requires a special aptitude that just can’t be taught.|People who are successful in math are very different from ordinary people.|When it comes to math, the most important factors for success are motivation and sustained effort; raw ability is secondary.|To succeed in math you have to be a special kind of person; not just anyone can be successful in it.|With the right amount of effort and dedication, anyone can become a top scholar in math.|If you want to succeed in math, hard work alone just won’t cut it; you need to have an innate gift or talent.",4,29,"White/Caucasian,East Asian",NA,"$40,000 to $50,000","Vocational Training",NA,0,"pract",54,NA,115,"tournament_first",23,0,0,0,0,"No",0,1,4
